,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Unnamed: 62
128528,Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.8086387724145,9.90346890109402,5.897505609774361,4.0066210731153395,4.68163210805818,12.7053811343541,10.711994801969698,7.44660697564721,6.57893950279684,8.50589555707633,10.340528776847,13.250086913643598,10.7710836701771,10.2125739126309,6.691577474710781,0.0866969592705971,5.963078575386961,7.0695699458918,7.31334550530008,7.35666514887974,7.142571100742941,7.036087179296321,6.95309439613069,6.81472361786084,
128686,Cambodia,KHM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.965293391532796,8.00418016102415,3.03250198991394,6.005075839187731,10.3577373302798,1.261552287505,-4.28322676741473,2.6465410041074904,0.7131412315949179,1.79751759635865,4.8237379628885595,6.07667882538105,4.63110939852638,6.51803350612749,12.2537866069761,2.5043846622159,3.1205928696397205,3.36406624988356,1.44051812730616,0.7813875518216659,2.6321958786421202,1.71927069193936,3.4561173711805,3.42865263134942,
129430,Cambodia,KHM,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129455,Cambodia,KHM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.17291127378655,7.53784441565446,8.1172650354233,7.89324276851379,8.17882206885954,9.69697926493656,10.555196360938,9.647781050242118,10.0030401381124,10.154692869144801,11.082486348984402,12.0788529602508,14.6266308888619,14.168238028712,15.261108037621801,,
129559,Cambodia,KHM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.839999973773956,,5.26000022888184,,2.4500000476837203,1.63999998569489,,,,,,0.870000004768372,,0.189999997615814,0.349999994039536,0.200000002980232,,0.30000001192092896,0.180000007152557,,,,
219355,Indonesia,IDN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7414523316285,40.275629566384204,42.7093574260874,37.4975968521644,36.570590160580394,30.8043248823304,23.92314220907,72.4853185253111,55.204087664863394,45.2079671076106,,,32.224126530998895,29.7173962466428,,,,,34.2250282105618,29.997306381567,26.1661592780012,24.8651446692594,25.0344008432508,27.781927217866397,27.4216121994064,30.309126137803997,31.3534346791966,,
219520,Indonesia,IDN,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,-0.661847160729531,-5.9051592401030195,-7.819643980122191,-2.18729413111052,-2.25467400559663,-4.89155820872425,-2.7630851661748497,-1.6571733198224898,-1.17308972945603,-2.8151305105994,-3.6528272008554,-2.1714175335581802,-1.3328548700662701,-1.5783629153599399,-3.1815838591366,-3.37028227381292,-2.2660591852136003,4.29246398762731,4.13060184583257,4.84306452849134,4.30104853135351,3.99852690784087,3.45304287667862,0.60856132991737,0.0970882465692074,2.9787086908709703,2.4272641269679203,0.0246933252771077,1.9697705622351998,0.6812772843751711,0.18870395330257997,-2.6602736040667003,-3.18996482895809,-3.0881690763002903,-2.03504192183611,-1.81841107803349,-1.70282395869659,
219712,Indonesia,IDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,0.1555223893587,0.24956063655583502,0.36026128781880995,0.261626776458275,0.363467988421716,0.322685251304246,0.5070485171483761,0.683272607170915,0.7220642558565301,1.0297649424649302,1.2707722797342,1.38798883350104,1.26830064559013,1.1922519299763998,2.1500798401193704,2.72419788646708,2.16779685196237,-0.252290447660406,-1.33257354110796,-2.75743993350903,-1.8556861930052302,0.0741516383181159,-0.254256320381005,0.738243979887563,2.91611484304662,1.34794264554579,1.6030105718879,1.82632902403999,0.903919419654062,2.0251791383417697,2.30298428515062,2.3097803266511003,2.5513563340105803,2.81997260507169,2.2976163874552302,0.487174266144051,2.1136119192563303,
219728,Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.740645822668131,1.84197770236842,-2.23702998571657,3.5296981499379703,1.08158946626055,2.79134682484525,1.3804028060703601,10.9151785714295,6.822298249136111,7.554634513942231,7.02399719740848,7.03764320785962,8.1039755351653,7.6346729055067,4.977300866695121,6.886564973525241,8.76132560106355,6.7670698576317,7.32430948559606,9.88007752166418,7.92715682412874,2.2464453403637497,4.19296736819987,6.975527808841241,2.4621435642255403,5.8750451035986195,4.92592736496613,5.7804984881177,7.45658692516847,7.24213163856462,6.91198283591309,6.49750651682714,6.49640812045304,7.53997109551439,8.220007399034928,7.81818707670867,4.69987885390397,-13.126725492381802,0.79112608199847,4.9200677470169,3.64346644721493,4.49947539085764,4.780369121676539,5.030873945016849,5.69257130383384,5.500951785203481,6.345022226672139,6.0137036000912305,4.62887118256154,6.22385418062366,6.16978420771008,6.0300506530561195,5.557263688910131,5.0066684257550005,4.8763223002212195,5.0332795915301,5.06768027408975,
219886,Indonesia,IDN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,13.936015511377098,178.866740354512,145.841086266625,114.731159309575,228.818940763081,-98.7038313429157,164.721840659326,122.972806488692,21.3532019257833,14.253071876621,2.72473710516688,16.1198390331289,36.8784795094045,47.3104966295127,12.4680583694691,14.4567946013059,13.012362658420901,12.0648985566186,31.1871886076168,29.145499773745104,10.150714648163301,7.950503899508929,18.612700350810602,10.4218296841676,6.1913636912281005,2.25377148401233,16.0038157135078,7.629109333353031,9.4850296359315,9.09394969768374,8.767038885835941,7.288856257841231,19.152578255304302,7.776572802677691,9.882045130931289,8.676509755366201,12.571376295689499,75.2711687734718,14.1611959857791,20.447456852145898,14.2957154362836,5.89605169318483,5.4874291379014695,8.55072703186366,14.3317870842712,14.087424416793,11.258578530896802,18.1497512494668,8.274752431729171,15.264293657644998,7.46594303367513,3.75387875323653,4.9659902913167695,5.44317454935612,3.98024266013965,2.4803957109250803,4.24446429147216,
220630,Indonesia,IDN,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75190797773518,6.66366506619099,7.1114904900552,14.266941875967,10.1945872943754,13.547860836048999,15.115304114052599,7.81825892203148,6.007057244193059,6.331228307133241,5.4352328174127,8.51853923811829,9.74534741626265,11.0604254644363,21.959883018098303,14.8657552317014,15.951921187437902,13.833004608296301,11.8117714335403,10.0155118920293,10.833436182362401,10.1841027516712,8.71753857310427,9.69761335735334,9.10975242085876,
220655,Indonesia,IDN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,12.4452234881683,13.8152634228685,15.969368696301801,16.5552699228792,17.8900476507594,17.7215988890467,17.893255957091398,20.2838996546491,21.7798383565442,21.9464341903123,20.056143787123197,18.822865330757,17.4843891433901,18.7508973741776,14.620769821124,15.083694595844,15.0839380513536,15.957201825286601,19.137083761935198,17.189696909477302,17.1229526962939,14.356420331631401,15.9484191945104,14.9647722699912,14.234801940785001,16.0118484144708,15.027588180425198,16.3158356093432,,11.578184583574801,11.8269595891699,12.3855320643093,12.3307678952353,,,,13.310617826949,11.057786518884802,10.5374850612964,11.158127850744501,11.3805899447921,11.2853014633987,10.8355237532905,10.7534877772096,10.3321451061155,,
220759,Indonesia,IDN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,1.91999995708466,1.28999996185303,2.4800000190734903,,1.6599999666213998,,2.8499999046325697,,,2.09999990463257,2.58999991416931,2.5499999523162797,2.74000000953674,,2.50999999046326,2.5399999618530296,2.67000007629395,,,,4.36999988555908,4.67999982833862,5.46000003814697,6.300000190734861,6.077499866485599,6.082200050354,6.604000091552731,6.65749979019165,7.302800178527829,7.944799900054929,7.55060005187988,8.06019973754883,7.208499908447269,6.105899810791019,5.61350011825562,5.15320014953613,4.46820020675659,4.33580017089844,4.04860019683838,4.513999938964839,4.30070018768311,4.1848001480102495,
248155,Lao PDR,LAO,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248320,Lao PDR,LAO,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,-6.91463434872101,-4.8169015124776795,-6.2526661027326,-12.701500619347902,-12.9724581509389,-11.3858079888182,-6.3427155971989,-2.87913104687604,-4.29151462766678,-2.6887619034455197,-10.384772031231,-13.4218955056777,-14.148691106026302,-11.791562783936,-5.97573225268029,6.16736181013896,-0.489256566270163,-3.80683721990308,0.47045153495805,-1.46818009607216,-7.531994022291019,-6.352872820873441,2.1810340840224702,3.3011459969656403,1.4244127783868301,-1.04417123611976,0.411195997574834,-2.3582147551137003,-4.04929092201776,-3.65817226943125,-8.88070181509659,-15.822658021384498,-7.805401545135349,,
248512,Lao PDR,LAO,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0684507057036303,,,0.33391140671657504,0.5601873549234051,0.6931929614425021,0.671148791332591,0.6916077292520849,2.2519322384599705,3.83517469899485,5.39257398643831,8.52870931249719,4.93986343812466,3.53857086335186,3.5483484088166,1.95760389975157,1.3515790198304298,0.25317689342054395,0.962969691354659,0.7148950490563629,1.0133213275204,5.42476149247602,7.660971714757269,4.18393738620134,5.462074930749099,3.91153218968315,3.43736677507113,2.8884790782677903,3.57276378041143,6.88281452029966,9.8758082421636,6.31062792040529,4.82422215141848,
248528,Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,5.06996394802259,4.88513326089787,-1.4257923817578402,-2.0102010499942904,14.1906366295519,6.704578687386861,4.29656364116833,5.5598577677615095,5.912556556314911,8.15901853049645,7.031254327621,6.9283237251818095,6.87209127312507,3.9676080913052405,7.30637607304416,5.798782326158731,5.751412882190241,5.918743681774269,6.067002303758461,6.35769548012802,7.107568369061481,8.61926620873047,7.59682880050462,7.82490276260828,7.50177491260473,8.52690551722873,8.03865268080929,8.026098434040849,8.02630022637751,7.61196344074382,7.26959177501747,7.023091874104151,6.892747966310179,
248686,Lao PDR,LAO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,64.8146877841871,51.115458740141,14.4277167032567,25.849148661964804,55.266521122907804,37.9073807662378,12.9717603919981,5.99384147719309,11.182579343206301,7.7005955108935895,19.685364415858103,13.725212258984302,19.3528167255882,84.5044589019288,127.97396640002898,24.7977766079289,8.86807380202255,6.31846474292817,13.4500898416467,10.6904285434965,8.64032247874866,10.8051012263569,7.43828600553339,8.86345063816474,-2.9320735327513905,9.1965711123669,10.4687175987471,7.528859305220151,6.4739720842640995,5.72655918157636,2.3485852928352795,3.02252101954741,1.8517957687056699,
249430,Lao PDR,LAO,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249455,Lao PDR,LAO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1029400169472,12.757166174219,13.027139092932,13.1464121849064,13.6053412560259,13.738833838729,13.8301819352254,13.5061885268787,12.9430993761254,,
249559,Lao PDR,LAO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5999999046325697,,,,,,,,,,1.35000002384186,,,,,0.7082999944686891,,,,,,,9.4060001373291,
268955,Malaysia,MYS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5366179323318,73.3198641237983,64.3777251279192,55.6921593793011,47.6199733960913,41.0698874465101,,,,,,,43.0474515411835,45.0766412986635,45.6965419186624,42.0675597614326,40.5884641486101,40.0881257702829,39.799754528877294,50.8357553824479,49.5598230655171,50.028681642542296,51.646431616099605,52.9992519246741,52.6758487332831,54.4638052452962,52.7163793776217,,
269120,Malaysia,MYS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,-5.6698659006011605,-5.283181594616719,5.30181465877902,3.40138357791704,0.7759982867540399,4.4372755029608,-1.08614923311123,-9.874400353749461,-13.375660761678601,-11.4746097775247,-4.8811200082041,-1.92329288377877,-0.36594654733204,8.002591450327639,5.2939602915689505,0.8096195060175451,-1.97598420215671,-8.5115398733585,-3.66304908821779,-4.47115443413525,-6.06909233926229,-9.74418391868347,-4.42412010068572,-5.93493554436093,13.2034746284829,15.923974119415,9.049918490688858,7.85355934414698,7.129474024821769,12.142350556034401,12.087748312938098,13.9199994956448,16.1038501796188,15.3812595680627,16.859651814178697,15.723000169259699,10.0557447117162,10.9049942367115,5.1887713979186705,3.46613288891246,4.39164342217662,3.0589065398461903,2.40537153849742,3.00476333810772,
269312,Malaysia,MYS,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,2.4326046157747903,2.3560787340795097,2.2604388185654,2.2445526892057903,6.01110782980402,3.76920863765598,3.4502742809649902,3.0890747221264796,3.05648304782713,2.7032916292309803,3.81371570106241,5.05783136418103,5.2125619330415995,4.15374343796079,2.3494239751052,2.2266310231667004,1.76268909440089,1.31341653484341,2.03963623503393,4.29326400021981,5.29812338776315,8.13638985025213,8.76053254135622,7.482897114408719,5.8296440830850305,4.71026657389495,5.03536277627485,5.13624115805328,2.99774026838049,4.92143393867658,4.03842862393764,0.5970293182520799,3.16613258457459,2.92094209456765,3.50786522068393,2.73439312562665,4.72720240947838,4.6868880488533895,3.2807912965275,0.0566922787314354,4.26859027533685,5.07443251972248,2.8290564659394004,3.49430152561612,3.1412678501571203,3.32524680778241,4.54248146395855,3.02438256563181,
269328,Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,7.5979939991248795,6.421029609305889,7.338803526922691,5.358962909393309,7.6848634747730395,7.8167110262783,3.85714649229369,7.97799464152411,4.8885336526140595,5.98653862992794,10.0346605799306,9.38844499078049,11.7010816125861,8.318661971831009,0.8010680907877231,11.563489778289401,7.75305838021987,6.6538922155693605,9.34909993137273,7.44182678381786,6.942104198961999,5.9431524547802805,6.252230814991409,7.76179012000078,-1.02525025111724,1.2405949256342401,5.191932110821259,9.93771967688232,9.05960086602387,9.00852713975688,9.545467412740491,8.88511796576883,9.89494335801513,9.21204180943904,9.82908518057111,10.0027006751688,7.322741854527281,-7.35941519159799,6.13761201073326,8.85886817425107,0.517675315164695,5.39098831529179,5.78849928090706,6.78343773628363,5.33213913924246,5.5848470688658605,6.29878592735085,4.83176989511323,-1.51352872655639,7.4248473927781,5.2939128402282,5.47345419229524,4.6937225201998,6.00672194999372,5.028006348961769,4.219851319643951,5.90176922237052,
269486,Malaysia,MYS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-7.75858259602082,-1.1109458751263601,16.8376264785405,1.1267260166212298,2.6524045996191896,-1.3775409205434799,-2.3230856834849303,-3.28069452577479,4.90596705129065,-0.509437296696973,-0.4686539643515179,0.343843148582579,17.8741197183098,12.7092356078219,-3.07757829942304,12.726161333702901,6.86512095978955,9.8403808817155,12.059476682437401,6.8750787295196405,1.06001913113309,2.55905573479571,5.91038721041741,4.792784021748719,-1.60592220127084,-8.71731986097345,7.6667147527043795,3.6200262499579,4.46170354381185,3.80781497439384,3.58393210660259,2.41432074135477,3.98705750235277,3.93740634834812,3.63348394450512,3.6799608093022997,3.4827574213935,8.49910306114383,0.0457648805599007,8.85449299368422,-1.58187390787339,3.1286140741014505,3.2992024425404503,6.0095062279616105,8.86235684942822,3.98075743636927,4.881499101826219,10.3887570212799,-5.9920975424694,7.266866569505369,5.41240808398462,0.999932303703858,0.174474486468412,2.4674667793993703,-0.37450458848911705,1.9512063476409098,3.81956219393183,
270230,Malaysia,MYS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,10.505539393712,12.413217272143399,4.56630223805492,9.885593021407079,6.3485781873035805,7.689094914160321,4.21351515490125,11.8420733896528,7.09695650535888,17.0048740604183,24.331266143213394,21.741543808234,31.379215742528896,21.1715386074928,16.035290772536598,67.78584954511129,25.4291318325313,42.590032803988706,36.7919584753781,53.1356656005001,55.9886206828825,22.668673403691102,25.5127699550118,41.48006132259071,43.44004353980289,31.1037650201075,42.5010754264113,79.89782408993901,35.6657149906227,39.9681621301774,45.012479910741504,43.7377588175486,39.3257700856215,43.9759587348102,42.196829411637104,37.607588450777996,33.1445223235331,43.694501630777104,
270255,Malaysia,MYS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.378002687886,19.7533668092053,16.730098431034698,14.0936143048084,13.666908903173699,17.7948888050621,17.4470006158471,15.4956551225138,15.199061700372699,14.8263910607125,14.516221306572099,14.3037228371975,14.662977300874902,14.940504408187302,13.332195310376699,14.794353171377999,15.613146742555001,15.310235280489,14.840790714026802,14.290205860987502,13.766388645010199,,
270359,Malaysia,MYS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,3.4000000953674303,3.79999995231628,5.84000015258789,6.92000007629395,8.28999996185303,7.32999992370605,7.2600002288818395,5.73000001907349,4.5,,3.7100000381469704,4.1100001335144,,3.1500000953674303,2.5199999809265097,2.4500000476837203,3.20000004768372,3.4300000667572004,3.0,3.52999997138977,3.4800000190734903,3.60999989509583,3.5399999618530296,3.52999997138977,3.3087000846862797,3.3138999938964804,3.33960008621216,3.6182999610900897,3.31970000267029,3.08570003509521,3.03800010681152,3.14129996299744,2.88949990272522,3.0999999046325697,3.4400000572204603,3.4077000617980997,
292955,Myanmar,MMR,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
